matchday_nr,home_team_name,away_team_name,hist_home_team_win,hist_draw,hist_away_team_win,hist_goal_dif,season
6,VfB Stuttgart,FC Augsburg,5.0,0.0,9.0,-7.0,2017
6,Werder Bremen,SC Freiburg,21.0,5.0,8.0,36.0,2017
7,1. FC Köln,RB Leipzig,0.0,1.0,1.0,-2.0,2017
7,Borussia Mönchengladbach,Hannover 96,31.0,9.0,16.0,26.0,2017
7,Eintracht Frankfurt,VfB Stuttgart,30.0,19.0,41.0,-19.0,2017
7,FC Augsburg,Borussia Dortmund,1.0,4.0,7.0,-18.0,2017
7,FC Schalke 04,Bayer Leverkusen,17.0,19.0,30.0,-18.0,2017
7,Hamburger SV,Werder Bremen,34.0,34.0,38.0,2.0,2017
7,Hertha BSC,FC Bayern München,9.0,17.0,38.0,-81.0,2017
7,SC Freiburg,TSG 1899 Hoffenheim,4.0,8.0,4.0,0.0,2017
7,VfL Wolfsburg,1. FSV Mainz 05,12.0,12.0,8.0,3.0,2017
8,1. FSV Mainz 05,Hamburger SV,7.0,7.0,8.0,1.0,2017
8,TSG 1899 Hoffenheim,FC Augsburg,7.0,4.0,3.0,8.0,2017
8,Bayer Leverkusen,VfL Wolfsburg,20.0,6.0,16.0,12.0,2017
8,Borussia Dortmund,RB Leipzig,1.0,0.0,1.0,0.0,2017
8,FC Bayern München,SC Freiburg,24.0,6.0,4.0,45.0,2017
8,Hannover 96,Eintracht Frankfurt,19.0,17.0,16.0,1.0,2017
8,Hertha BSC,FC Schalke 04,27.0,12.0,35.0,-22.0,2017
8,VfB Stuttgart,1. FC Köln,27.0,24.0,35.0,1.0,2017
8,Werder Bremen,Borussia Mönchengladbach,38.0,22.0,36.0,-12.0,2017
9,1. FC Köln,Werder Bremen,34.0,23.0,33.0,9.0,2017
9,Borussia Mönchengladbach,Bayer Leverkusen,19.0,26.0,25.0,-25.0,2017
9,Eintracht Frankfurt,Borussia Dortmund,30.0,16.0,42.0,-46.0,2017
9,FC Augsburg,Hannover 96,2.0,5.0,5.0,-5.0,2017
9,FC Schalke 04,1. FSV Mainz 05,15.0,6.0,5.0,24.0,2017
9,Hamburger SV,FC Bayern München,19.0,22.0,63.0,-139.0,2017
9,RB Leipzig,VfB Stuttgart,,,,,2017
9,SC Freiburg,Hertha BSC,9.0,14.0,13.0,-6.0,2017
9,VfL Wolfsburg,TSG 1899 Hoffenheim,9.0,4.0,5.0,11.0,2017
10,1. FSV Mainz 05,Eintracht Frankfurt,7.0,12.0,7.0,1.0,2017
10,TSG 1899 Hoffenheim,Borussia Mönchengladbach,8.0,7.0,5.0,1.0,2017
10,Bayer Leverkusen,1. FC Köln,22.0,24.0,14.0,13.0,2017
10,FC Bayern München,RB Leipzig,2.0,0.0,0.0,4.0,2017
10,FC Schalke 04,VfL Wolfsburg,15.0,14.0,11.0,10.0,2017
10,Hannover 96,Borussia Dortmund,11.0,15.0,26.0,-41.0,2017
10,Hertha BSC,Hamburger SV,28.0,13.0,27.0,-3.0,2017
10,VfB Stuttgart,SC Freiburg,19.0,3.0,10.0,14.0,2017
10,Werder Bremen,FC Augsburg,3.0,2.0,7.0,-7.0,2017
11,1. FC Köln,TSG 1899 Hoffenheim,6.0,6.0,4.0,-2.0,2017
11,Borussia Dortmund,FC Bayern München,24.0,29.0,43.0,-61.0,2017
11,Borussia Mönchengladbach,1. FSV Mainz 05,11.0,8.0,9.0,6.0,2017
11,Eintracht Frankfurt,Werder Bremen,34.0,20.0,40.0,-11.0,2017
11,FC Augsburg,Bayer Leverkusen,0.0,4.0,8.0,-15.0,2017
11,Hamburger SV,VfB Stuttgart,43.0,21.0,38.0,-7.0,2017
11,RB Leipzig,Hannover 96,,,,,2017
11,SC Freiburg,FC Schalke 04,16.0,7.0,21.0,-14.0,2017
11,VfL Wolfsburg,Hertha BSC,15.0,11.0,20.0,-11.0,2017
12,1. FSV Mainz 05,1. FC Köln,8.0,6.0,8.0,5.0,2017
12,TSG 1899 Hoffenheim,Eintracht Frankfurt,8.0,5.0,3.0,5.0,2017
12,Bayer Leverkusen,RB Leipzig,0.0,0.0,2.0,-2.0,2017
12,FC Bayern München,FC Augsburg,10.0,0.0,2.0,23.0,2017
12,FC Schalke 04,Hamburger SV,37.0,24.0,37.0,-13.0,2017
12,Hertha BSC,Borussia Mönchengladbach,22.0,14.0,22.0,-2.0,2017
12,VfB Stuttgart,Borussia Dortmund,38.0,24.0,34.0,3.0,2017
12,VfL Wolfsburg,SC Freiburg,10.0,8.0,10.0,7.0,2017
12,Werder Bremen,Hannover 96,30.0,16.0,12.0,55.0,2017
13,1. FC Köln,Hertha BSC,24.0,11.0,21.0,16.0,2017
13,Borussia Dortmund,FC Schalke 04,32.0,28.0,30.0,13.0,2017
13,Borussia Mönchengladbach,FC Bayern München,22.0,29.0,47.0,-63.0,2017
13,Eintracht Frankfurt,Bayer Leverkusen,23.0,13.0,28.0,-18.0,2017
13,FC Augsburg,VfL Wolfsburg,5.0,4.0,3.0,3.0,2017
13,Hamburger SV,TSG 1899 Hoffenheim,7.0,4.0,7.0,-12.0,2017
13,Hannover 96,VfB Stuttgart,21.0,10.0,25.0,-12.0,2017
13,RB Leipzig,Werder Bremen,1.0,0.0,1.0,-1.0,2017
13,SC Freiburg,1. FSV Mainz 05,10.0,11.0,11.0,-8.0,2017
14,1. FSV Mainz 05,FC Augsburg,9.0,6.0,5.0,11.0,2017
14,TSG 1899 Hoffenheim,RB Leipzig,0.0,1.0,1.0,-1.0,2017
14,Bayer Leverkusen,Borussia Dortmund,27.0,21.0,30.0,-10.0,2017
14,FC Bayern München,Hannover 96,37.0,8.0,9.0,95.0,2017
14,FC Schalke 04,1. FC Köln,27.0,19.0,36.0,-22.0,2017
14,Hertha BSC,Eintracht Frankfurt,27.0,16.0,17.0,21.0,2017
14,SC Freiburg,Hamburger SV,8.0,13.0,13.0,-23.0,2017
14,VfL Wolfsburg,Borussia Mönchengladbach,19.0,5.0,10.0,16.0,2017
14,Werder Bremen,VfB Stuttgart,34.0,32.0,34.0,18.0,2017
15,1. FC Köln,SC Freiburg,11.0,6.0,13.0,-3.0,2017
15,Borussia Dortmund,Werder Bremen,42.0,16.0,40.0,-5.0,2017
15,Borussia Mönchengladbach,FC Schalke 04,36.0,25.0,27.0,40.0,2017
15,Eintracht Frankfurt,FC Bayern München,21.0,22.0,49.0,-66.0,2017
15,FC Augsburg,Hertha BSC,2.0,6.0,4.0,-1.0,2017
15,Hamburger SV,VfL Wolfsburg,10.0,14.0,16.0,-14.0,2017
15,Hannover 96,TSG 1899 Hoffenheim,4.0,2.0,10.0,-14.0,2017
15,RB Leipzig,1. FSV Mainz 05,2.0,0.0,0.0,3.0,2017
15,VfB Stuttgart,Bayer Leverkusen,22.0,19.0,33.0,-29.0,2017
16,1. FSV Mainz 05,Borussia Dortmund,3.0,7.0,12.0,-17.0,2017
16,TSG 1899 Hoffenheim,VfB Stuttgart,4.0,5.0,7.0,-6.0,2017
16,Bayer Leverkusen,Werder Bremen,19.0,29.0,26.0,0.0,2017
16,FC Bayern München,1. FC Köln,42.0,23.0,23.0,56.0,2017
16,FC Schalke 04,FC Augsburg,6.0,5.0,1.0,11.0,2017
16,Hamburger SV,Eintracht Frankfurt,41.0,25.0,30.0,42.0,2017
16,Hertha BSC,Hannover 96,26.0,21.0,15.0,21.0,2017
16,SC Freiburg,Borussia Mönchengladbach,11.0,11.0,10.0,5.0,2017
16,VfL Wolfsburg,RB Leipzig,1.0,0.0,1.0,0.0,2017
17,1. FC Köln,VfL Wolfsburg,4.0,9.0,11.0,-21.0,2017
17,Borussia Dortmund,TSG 1899 Hoffenheim,7.0,7.0,4.0,4.0,2017
17,Borussia Mönchengladbach,Hamburger SV,33.0,26.0,39.0,-2.0,2017
17,Eintracht Frankfurt,FC Schalke 04,31.0,23.0,32.0,-1.0,2017
17,FC Augsburg,SC Freiburg,4.0,6.0,12.0,-12.0,2017
17,Hannover 96,Bayer Leverkusen,7.0,11.0,22.0,-33.0,2017
17,RB Leipzig,Hertha BSC,2.0,0.0,0.0,5.0,2017
17,VfB Stuttgart,FC Bayern München,17.0,20.0,61.0,-90.0,2017
17,Werder Bremen,1. FSV Mainz 05,11.0,5.0,6.0,12.0,2017
18,1. FC Köln,Borussia Mönchengladbach,23.0,19.0,48.0,-61.0,2018
18,Bayer Leverkusen,FC Bayern München,16.0,16.0,44.0,-53.0,2018
18,Borussia Dortmund,VfL Wolfsburg,22.0,11.0,9.0,32.0,2018
18,Eintracht Frankfurt,SC Freiburg,13.0,5.0,12.0,4.0,2018
18,FC Augsburg,Hamburger SV,7.0,1.0,4.0,6.0,2018
18,Hannover 96,1. FSV Mainz 05,13.0,11.0,14.0,1.0,2018
18,RB Leipzig,FC Schalke 04,1.0,1.0,0.0,1.0,2018
18,VfB Stuttgart,Hertha BSC,22.0,16.0,24.0,9.0,2018
18,Werder Bremen,TSG 1899 Hoffenheim,9.0,7.0,2.0,9.0,2018
19,1. FSV Mainz 05,VfB Stuttgart,8.0,6.0,8.0,1.0,2018
19,TSG 1899 Hoffenheim,Bayer Leverkusen,3.0,2.0,13.0,-20.0,2018
19,Borussia Mönchengladbach,FC Augsburg,4.0,5.0,5.0,1.0,2018
19,FC Bayern München,Werder Bremen,51.0,25.0,26.0,82.0,2018
19,FC Schalke 04,Hannover 96,32.0,14.0,16.0,39.0,2018
19,Hamburger SV,1. FC Köln,35.0,25.0,32.0,-4.0,2018
19,Hertha BSC,Borussia Dortmund,18.0,16.0,26.0,-23.0,2018
19,SC Freiburg,RB Leipzig,1.0,1.0,2.0,-6.0,2018
19,VfL Wolfsburg,Eintracht Frankfurt,16.0,11.0,5.0,14.0,2018
20,1. FC Köln,FC Augsburg,4.0,4.0,4.0,6.0,2018
20,Bayer Leverkusen,1. FSV Mainz 05,9.0,4.0,9.0,0.0,2018
20,Borussia Dortmund,SC Freiburg,23.0,8.0,3.0,42.0,2018
20,Eintracht Frankfurt,Borussia Mönchengladbach,32.0,25.0,29.0,5.0,2018
20,FC Bayern München,TSG 1899 Hoffenheim,12.0,5.0,1.0,26.0,2018
20,Hannover 96,VfL Wolfsburg,15.0,8.0,17.0,-2.0,2018
20,RB Leipzig,Hamburger SV,1.0,0.0,1.0,1.0,2018
20,VfB Stuttgart,FC Schalke 04,42.0,15.0,35.0,32.0,2018
20,Werder Bremen,Hertha BSC,36.0,15.0,19.0,42.0,2018
21,1. FC Köln,Borussia Dortmund,27.0,23.0,34.0,-11.0,2018
21,1. FSV Mainz 05,FC Bayern München,4.0,3.0,15.0,-31.0,2018
21,Borussia Mönchengladbach,RB Leipzig,0.0,1.0,1.0,-1.0,2018
21,FC Augsburg,Eintracht Frankfurt,3.0,5.0,2.0,0.0,2018
21,FC Schalke 04,Werder Bremen,36.0,20.0,40.0,-19.0,2018
21,Hamburger SV,Hannover 96,23.0,15.0,18.0,8.0,2018
21,Hertha BSC,TSG 1899 Hoffenheim,5.0,2.0,7.0,-10.0,2018
21,SC Freiburg,Bayer Leverkusen,9.0,10.0,15.0,-18.0,2018
21,VfL Wolfsburg,VfB Stuttgart,17.0,5.0,16.0,8.0,2018
22,TSG 1899 Hoffenheim,1. FSV Mainz 05,5.0,6.0,7.0,0.0,2018
22,Bayer Leverkusen,Hertha BSC,22.0,11.0,9.0,31.0,2018
22,Borussia Dortmund,Hamburger SV,36.0,28.0,36.0,0.0,2018
22,Eintracht Frankfurt,1. FC Köln,29.0,26.0,33.0,-15.0,2018
22,FC Bayern München,FC Schalke 04,48.0,28.0,18.0,94.0,2018
22,Hannover 96,SC Freiburg,8.0,13.0,11.0,-6.0,2018
22,RB Leipzig,FC Augsburg,1.0,1.0,0.0,1.0,2018
22,VfB Stuttgart,Borussia Mönchengladbach,37.0,28.0,27.0,32.0,2018
22,Werder Bremen,VfL Wolfsburg,16.0,7.0,17.0,-2.0,2018
23,1. FC Köln,Hannover 96,20.0,7.0,21.0,4.0,2018
23,Borussia Mönchengladbach,Borussia Dortmund,29.0,28.0,33.0,-5.0,2018
23,Eintracht Frankfurt,RB Leipzig,0.0,1.0,1.0,-3.0,2018
23,FC Augsburg,VfB Stuttgart,9.0,0.0,5.0,7.0,2018
23,FC Schalke 04,TSG 1899 Hoffenheim,7.0,5.0,6.0,10.0,2018
23,Hamburger SV,Bayer Leverkusen,28.0,20.0,28.0,-17.0,2018
23,Hertha BSC,1. FSV Mainz 05,12.0,13.0,5.0,20.0,2018
23,SC Freiburg,Werder Bremen,8.0,5.0,21.0,-36.0,2018
23,VfL Wolfsburg,FC Bayern München,4.0,5.0,31.0,-63.0,2018
24,1. FSV Mainz 05,VfL Wolfsburg,8.0,12.0,12.0,-3.0,2018
24,TSG 1899 Hoffenheim,SC Freiburg,4.0,8.0,4.0,0.0,2018
24,Bayer Leverkusen,FC Schalke 04,30.0,19.0,17.0,18.0,2018
24,Borussia Dortmund,FC Augsburg,7.0,4.0,1.0,18.0,2018
24,FC Bayern München,Hertha BSC,38.0,17.0,9.0,81.0,2018
24,Hannover 96,Borussia Mönchengladbach,16.0,9.0,31.0,-26.0,2018
24,RB Leipzig,1. FC Köln,1.0,1.0,0.0,2.0,2018
24,VfB Stuttgart,Eintracht Frankfurt,41.0,19.0,30.0,19.0,2018
24,Werder Bremen,Hamburger SV,38.0,34.0,34.0,-2.0,2018
25,1. FC Köln,VfB Stuttgart,35.0,24.0,27.0,-1.0,2018
25,Borussia Mönchengladbach,Werder Bremen,36.0,22.0,38.0,12.0,2018
25,Eintracht Frankfurt,Hannover 96,16.0,17.0,19.0,-1.0,2018
25,FC Augsburg,TSG 1899 Hoffenheim,3.0,4.0,7.0,-8.0,2018
25,FC Schalke 04,Hertha BSC,35.0,12.0,27.0,22.0,2018
25,Hamburger SV,1. FSV Mainz 05,8.0,7.0,7.0,-1.0,2018
25,RB Leipzig,Borussia Dortmund,1.0,0.0,1.0,0.0,2018
25,SC Freiburg,FC Bayern München,4.0,6.0,24.0,-45.0,2018
25,VfL Wolfsburg,Bayer Leverkusen,16.0,6.0,20.0,-12.0,2018
26,1. FSV Mainz 05,FC Schalke 04,5.0,6.0,15.0,-24.0,2018
26,TSG 1899 Hoffenheim,VfL Wolfsburg,5.0,4.0,9.0,-11.0,2018
26,Bayer Leverkusen,Borussia Mönchengladbach,25.0,26.0,19.0,25.0,2018
26,Borussia Dortmund,Eintracht Frankfurt,42.0,16.0,30.0,46.0,2018
26,FC Bayern München,Hamburger SV,63.0,22.0,19.0,139.0,2018
26,Hannover 96,FC Augsburg,5.0,5.0,2.0,5.0,2018
26,Hertha BSC,SC Freiburg,13.0,14.0,9.0,6.0,2018
26,VfB Stuttgart,RB Leipzig,,,,,2018
26,Werder Bremen,1. FC Köln,33.0,23.0,34.0,-9.0,2018
27,1. FC Köln,Bayer Leverkusen,14.0,24.0,22.0,-13.0,2018
27,Borussia Dortmund,Hannover 96,26.0,15.0,11.0,41.0,2018
27,Borussia Mönchengladbach,TSG 1899 Hoffenheim,5.0,7.0,8.0,-1.0,2018
27,Eintracht Frankfurt,1. FSV Mainz 05,7.0,12.0,7.0,-1.0,2018
27,FC Augsburg,Werder Bremen,7.0,2.0,3.0,7.0,2018
27,Hamburger SV,Hertha BSC,27.0,13.0,28.0,3.0,2018
27,RB Leipzig,FC Bayern München,0.0,0.0,2.0,-4.0,2018
27,SC Freiburg,VfB Stuttgart,10.0,3.0,19.0,-14.0,2018
27,VfL Wolfsburg,FC Schalke 04,11.0,14.0,15.0,-10.0,2018
28,1. FSV Mainz 05,Borussia Mönchengladbach,9.0,8.0,11.0,-6.0,2018
28,TSG 1899 Hoffenheim,1. FC Köln,4.0,6.0,6.0,2.0,2018
28,Bayer Leverkusen,FC Augsburg,8.0,4.0,0.0,15.0,2018
28,FC Bayern München,Borussia Dortmund,43.0,29.0,24.0,61.0,2018
28,FC Schalke 04,SC Freiburg,21.0,7.0,16.0,14.0,2018
28,Hannover 96,RB Leipzig,,,,,2018
28,Hertha BSC,VfL Wolfsburg,20.0,11.0,15.0,11.0,2018
28,VfB Stuttgart,Hamburger SV,38.0,21.0,43.0,7.0,2018
28,Werder Bremen,Eintracht Frankfurt,40.0,20.0,34.0,11.0,2018
29,1. FC Köln,1. FSV Mainz 05,8.0,6.0,8.0,-5.0,2018
29,Borussia Dortmund,VfB Stuttgart,34.0,24.0,38.0,-3.0,2018
29,Borussia Mönchengladbach,Hertha BSC,22.0,14.0,22.0,2.0,2018
29,Eintracht Frankfurt,TSG 1899 Hoffenheim,3.0,5.0,8.0,-5.0,2018
29,FC Augsburg,FC Bayern München,2.0,0.0,10.0,-23.0,2018
29,Hamburger SV,FC Schalke 04,37.0,24.0,37.0,13.0,2018
29,Hannover 96,Werder Bremen,12.0,16.0,30.0,-55.0,2018
29,RB Leipzig,Bayer Leverkusen,2.0,0.0,0.0,2.0,2018
29,SC Freiburg,VfL Wolfsburg,10.0,8.0,10.0,-7.0,2018
30,1. FSV Mainz 05,SC Freiburg,11.0,11.0,10.0,8.0,2018
30,TSG 1899 Hoffenheim,Hamburger SV,7.0,4.0,7.0,12.0,2018
30,Bayer Leverkusen,Eintracht Frankfurt,28.0,13.0,23.0,18.0,2018
30,FC Bayern München,Borussia Mönchengladbach,47.0,29.0,22.0,63.0,2018
30,FC Schalke 04,Borussia Dortmund,30.0,28.0,32.0,-13.0,2018
30,Hertha BSC,1. FC Köln,21.0,11.0,24.0,-16.0,2018
30,VfB Stuttgart,Hannover 96,25.0,10.0,21.0,12.0,2018
30,VfL Wolfsburg,FC Augsburg,3.0,4.0,5.0,-3.0,2018
30,Werder Bremen,RB Leipzig,1.0,0.0,1.0,1.0,2018
31,1. FC Köln,FC Schalke 04,36.0,19.0,27.0,22.0,2018
31,Borussia Dortmund,Bayer Leverkusen,30.0,21.0,27.0,10.0,2018
31,Borussia Mönchengladbach,VfL Wolfsburg,10.0,5.0,19.0,-16.0,2018
31,Eintracht Frankfurt,Hertha BSC,17.0,16.0,27.0,-21.0,2018
31,FC Augsburg,1. FSV Mainz 05,5.0,6.0,9.0,-11.0,2018
31,Hamburger SV,SC Freiburg,13.0,13.0,8.0,23.0,2018
31,Hannover 96,FC Bayern München,9.0,8.0,37.0,-95.0,2018
31,RB Leipzig,TSG 1899 Hoffenheim,1.0,1.0,0.0,1.0,2018
31,VfB Stuttgart,Werder Bremen,34.0,32.0,34.0,-18.0,2018
32,1. FSV Mainz 05,RB Leipzig,0.0,0.0,2.0,-3.0,2018
32,TSG 1899 Hoffenheim,Hannover 96,10.0,2.0,4.0,14.0,2018
32,Bayer Leverkusen,VfB Stuttgart,33.0,19.0,22.0,29.0,2018
32,FC Bayern München,Eintracht Frankfurt,49.0,22.0,21.0,66.0,2018
32,FC Schalke 04,Borussia Mönchengladbach,27.0,25.0,36.0,-40.0,2018
32,Hertha BSC,FC Augsburg,4.0,6.0,2.0,1.0,2018
32,SC Freiburg,1. FC Köln,13.0,6.0,11.0,3.0,2018
32,VfL Wolfsburg,Hamburger SV,16.0,14.0,10.0,14.0,2018
32,Werder Bremen,Borussia Dortmund,40.0,16.0,42.0,5.0,2018
33,1. FC Köln,FC Bayern München,23.0,23.0,42.0,-56.0,2018
33,Borussia Dortmund,1. FSV Mainz 05,12.0,7.0,3.0,17.0,2018
33,Borussia Mönchengladbach,SC Freiburg,10.0,11.0,11.0,-5.0,2018
33,Eintracht Frankfurt,Hamburger SV,30.0,25.0,41.0,-42.0,2018
33,FC Augsburg,FC Schalke 04,1.0,5.0,6.0,-11.0,2018
33,Hannover 96,Hertha BSC,15.0,21.0,26.0,-21.0,2018
33,RB Leipzig,VfL Wolfsburg,1.0,0.0,1.0,0.0,2018
33,VfB Stuttgart,TSG 1899 Hoffenheim,7.0,5.0,4.0,6.0,2018
33,Werder Bremen,Bayer Leverkusen,26.0,29.0,19.0,0.0,2018
34,1. FSV Mainz 05,Werder Bremen,6.0,5.0,11.0,-12.0,2018
34,TSG 1899 Hoffenheim,Borussia Dortmund,4.0,7.0,7.0,-4.0,2018
34,Bayer Leverkusen,Hannover 96,22.0,11.0,7.0,33.0,2018
34,FC Bayern München,VfB Stuttgart,61.0,20.0,17.0,90.0,2018
34,FC Schalke 04,Eintracht Frankfurt,32.0,23.0,31.0,1.0,2018
34,Hamburger SV,Borussia Mönchengladbach,39.0,26.0,33.0,2.0,2018
34,Hertha BSC,RB Leipzig,0.0,0.0,2.0,-5.0,2018
34,SC Freiburg,FC Augsburg,12.0,6.0,4.0,12.0,2018
34,VfL Wolfsburg,1. FC Köln,11.0,9.0,4.0,21.0,2018
1,FC Bayern München,Werder Bremen,49.0,25.0,26.0,75.0,2016
1,Borussia Dortmund,1. FSV Mainz 05,11.0,6.0,3.0,16.0,2016
1,Borussia Mönchengladbach,Bayer Leverkusen,17.0,26.0,25.0,-27.0,2016
1,Hertha BSC,SC Freiburg,12.0,14.0,8.0,6.0,2016
1,1. FC Köln,SV Darmstadt 98,4.0,2.0,0.0,7.0,2016
1,Hamburger SV,FC Ingolstadt 04,1.0,1.0,0.0,1.0,2016
1,FC Augsburg,VfL Wolfsburg,4.0,4.0,2.0,4.0,2016
1,TSG 1899 Hoffenheim,RB Leipzig,,,,,2016
1,Eintracht Frankfurt,FC Schalke 04,29.0,23.0,32.0,-3.0,2016
2,Bayer Leverkusen,Hamburger SV,27.0,20.0,27.0,16.0,2016
2,FC Schalke 04,FC Bayern München,18.0,27.0,47.0,-92.0,2016
2,1. FSV Mainz 05,TSG 1899 Hoffenheim,7.0,5.0,4.0,4.0,2016
2,VfL Wolfsburg,1. FC Köln,11.0,8.0,3.0,22.0,2016
2,FC Ingolstadt 04,Hertha BSC,0.0,3.0,3.0,-4.0,2016
2,Werder Bremen,FC Augsburg,3.0,2.0,5.0,-5.0,2016
2,SV Darmstadt 98,Eintracht Frankfurt,2.0,0.0,4.0,-4.0,2016
2,SC Freiburg,Borussia Mönchengladbach,10.0,11.0,9.0,6.0,2016
2,RB Leipzig,Borussia Dortmund,,,,,2016
3,FC Bayern München,FC Ingolstadt 04,2.0,0.0,0.0,3.0,2016
3,Borussia Dortmund,SV Darmstadt 98,3.0,2.0,1.0,7.0,2016
3,Borussia Mönchengladbach,Werder Bremen,34.0,22.0,38.0,8.0,2016
3,Hertha BSC,FC Schalke 04,26.0,12.0,34.0,-22.0,2016
3,1. FC Köln,SC Freiburg,10.0,6.0,12.0,-5.0,2016
3,Hamburger SV,RB Leipzig,,,,,2016
3,FC Augsburg,1. FSV Mainz 05,5.0,6.0,7.0,-7.0,2016
3,TSG 1899 Hoffenheim,VfL Wolfsburg,5.0,3.0,8.0,-10.0,2016
3,Eintracht Frankfurt,Bayer Leverkusen,22.0,13.0,27.0,-16.0,2016
4,FC Bayern München,Hertha BSC,37.0,16.0,9.0,78.0,2016
4,Bayer Leverkusen,FC Augsburg,7.0,3.0,0.0,13.0,2016
4,FC Schalke 04,1. FC Köln,27.0,18.0,35.0,-20.0,2016
4,VfL Wolfsburg,Borussia Dortmund,9.0,11.0,20.0,-25.0,2016
4,FC Ingolstadt 04,Eintracht Frankfurt,1.0,3.0,0.0,2.0,2016
4,Werder Bremen,1. FSV Mainz 05,10.0,5.0,5.0,11.0,2016
4,SV Darmstadt 98,TSG 1899 Hoffenheim,1.0,1.0,0.0,2.0,2016
4,SC Freiburg,Hamburger SV,7.0,12.0,13.0,-24.0,2016
4,RB Leipzig,Borussia Mönchengladbach,,,,,2016
5,Borussia Dortmund,SC Freiburg,21.0,8.0,3.0,37.0,2016
5,Borussia Mönchengladbach,FC Ingolstadt 04,0.0,1.0,1.0,-1.0,2016
5,1. FSV Mainz 05,Bayer Leverkusen,8.0,4.0,8.0,-1.0,2016
5,1. FC Köln,RB Leipzig,,,,,2016
5,Hamburger SV,FC Bayern München,19.0,22.0,61.0,-130.0,2016
5,FC Augsburg,SV Darmstadt 98,3.0,3.0,8.0,-8.0,2016
5,Werder Bremen,VfL Wolfsburg,14.0,7.0,17.0,-4.0,2016
5,TSG 1899 Hoffenheim,FC Schalke 04,5.0,4.0,7.0,-11.0,2016
5,Eintracht Frankfurt,Hertha BSC,17.0,15.0,26.0,-19.0,2016
6,FC Bayern München,1. FC Köln,41.0,22.0,23.0,53.0,2016
6,Bayer Leverkusen,Borussia Dortmund,26.0,21.0,29.0,-8.0,2016
6,FC Schalke 04,Borussia Mönchengladbach,26.0,25.0,35.0,-42.0,2016
6,Hertha BSC,Hamburger SV,27.0,13.0,26.0,-4.0,2016
6,VfL Wolfsburg,1. FSV Mainz 05,12.0,10.0,8.0,3.0,2016
6,FC Ingolstadt 04,TSG 1899 Hoffenheim,0.0,1.0,1.0,-1.0,2016
6,SV Darmstadt 98,Werder Bremen,2.0,3.0,1.0,1.0,2016
6,SC Freiburg,Eintracht Frankfurt,10.0,5.0,13.0,-6.0,2016
6,RB Leipzig,FC Augsburg,,,,,2016
7,Borussia Dortmund,Hertha BSC,26.0,15.0,17.0,24.0,2016
7,Borussia Mönchengladbach,Hamburger SV,33.0,25.0,38.0,-1.0,2016
7,1. FSV Mainz 05,SV Darmstadt 98,9.0,2.0,5.0,1.0,2016
7,VfL Wolfsburg,RB Leipzig,,,,,2016
7,1. FC Köln,FC Ingolstadt 04,2.0,3.0,1.0,3.0,2016
7,FC Augsburg,FC Schalke 04,1.0,4.0,5.0,-8.0,2016
7,Werder Bremen,Bayer Leverkusen,25.0,28.0,19.0,-1.0,2016
7,TSG 1899 Hoffenheim,SC Freiburg,3.0,7.0,4.0,-1.0,2016
7,Eintracht Frankfurt,FC Bayern München,21.0,21.0,48.0,-63.0,2016
8,FC Bayern München,Borussia Mönchengladbach,45.0,29.0,22.0,60.0,2016
8,Bayer Leverkusen,TSG 1899 Hoffenheim,13.0,2.0,1.0,24.0,2016
8,FC Schalke 04,1. FSV Mainz 05,13.0,6.0,5.0,20.0,2016
8,Hertha BSC,1. FC Köln,20.0,11.0,23.0,-15.0,2016
8,Hamburger SV,Eintracht Frankfurt,41.0,24.0,29.0,45.0,2016
8,FC Ingolstadt 04,Borussia Dortmund,0.0,0.0,2.0,-6.0,2016
8,SV Darmstadt 98,VfL Wolfsburg,1.0,1.0,2.0,0.0,2016
8,SC Freiburg,FC Augsburg,11.0,5.0,4.0,11.0,2016
8,RB Leipzig,Werder Bremen,,,,,2016
9,Borussia Dortmund,FC Schalke 04,32.0,26.0,30.0,13.0,2016
9,Borussia Mönchengladbach,Eintracht Frankfurt,29.0,23.0,32.0,-5.0,2016
9,1. FSV Mainz 05,FC Ingolstadt 04,1.0,0.0,3.0,-4.0,2016
9,VfL Wolfsburg,Bayer Leverkusen,16.0,5.0,19.0,-11.0,2016
9,1. FC Köln,Hamburger SV,31.0,25.0,34.0,2.0,2016
9,FC Augsburg,FC Bayern München,2.0,0.0,8.0,-15.0,2016
9,Werder Bremen,SC Freiburg,20.0,5.0,7.0,35.0,2016
9,SV Darmstadt 98,RB Leipzig,1.0,0.0,1.0,0.0,2016
9,TSG 1899 Hoffenheim,Hertha BSC,5.0,2.0,5.0,7.0,2016
10,FC Bayern München,TSG 1899 Hoffenheim,12.0,4.0,0.0,27.0,2016
10,Bayer Leverkusen,SV Darmstadt 98,3.0,0.0,1.0,3.0,2016
10,FC Schalke 04,Werder Bremen,35.0,20.0,39.0,-18.0,2016
10,Hertha BSC,Borussia Mönchengladbach,21.0,14.0,21.0,-4.0,2016
10,Hamburger SV,Borussia Dortmund,36.0,28.0,34.0,6.0,2016
10,FC Ingolstadt 04,FC Augsburg,2.0,1.0,3.0,-4.0,2016
10,Eintracht Frankfurt,1. FC Köln,28.0,26.0,32.0,-15.0,2016
10,SC Freiburg,VfL Wolfsburg,9.0,8.0,9.0,-5.0,2016
10,RB Leipzig,1. FSV Mainz 05,,,,,2016
